facility,valid_days,training_daily_mean,training_coverage,eligible,selection_hash,selected
335669,275,13.85,1.0,True,aeff052e6ed49a74e58e819070855bd51766964320fe448b4947239ad06978c8,False
335672,275,0.0862909090909091,1.0,True,f6ae83dca07c94965187ca3c100c6d854b0b173c9feeb65b436ea38396bc9512,False
335673,275,143.35272727272726,1.0,True,e45bba4470e9aa6994bf81ec2781be5e45ebc8bfd44fb68535856a5e6e92bb9b,False
335674,275,41.46454545454545,1.0,True,c10ef345613f9fad34cc85fd4ddeb3170948ca416654dbb2524eaad50ace5f23,False
335675,275,18.525018181818183,1.0,True,3eb037fb44878e7535f198966be182bf8138456c4aa2a97cc0d0d8d52d773712,False
335676,275,65.92,1.0,True,ed921268bba69abf9fba86014ee8efcd5377cf6b81fea4e5798d502ae329353c,False
335677,275,148.22461818181816,1.0,True,1fe2b89910050ecc79b3e83cd5e0319e43efb136af8e9d11f43a4a5090d5b56a,False
335678,275,0.0,1.0,True,60f2649c3fb263067d2214816414be8a805a6e881e941c1ff172d07e754269ea,False
335679,275,0.0,1.0,True,96d2e3e3da82883dee9143d7f8f84133f3aacd9f5d9b42a2f6c94584213edd96,False
335680,275,20.170545454545454,1.0,True,ee01cc3eb3da64f6226039d1ce6ba338d8bef500c34706c7087bc8daa084d1e8,False
335681,275,36.336363636363636,1.0,True,49e9423b41e13d0e818e217b60198e78cb2d5461b833704be7b8b38c3d297ff6,False
335682,275,110.18916363636363,1.0,True,f2e5d7fa8e3d3cd76b49d462afdf7bbdb6c4c4c89b2d927952574c81193eaaca,False
335683,275,1.4592,1.0,True,4fbff3b63d362ce88cb00794464e6c18a1508beb9b1c916dd204bcfc34428a9d,False
335684,275,0.7090909090909091,1.0,True,4fb8f2fb1f750701b39f1594e7b183a0c305b82c256e09f29297daed93cd01c4,False
335685,275,0.0,1.0,True,9c92dea447bca2f5f29053117acac631573931fda142c9bc98f898b0cbbfcd5c,False
335687,275,6.569781818181818,1.0,True,e7fff8db1965e2c047ac7523f143bb0ed1a7e686dbd2d2a19533d360ca34f325,False
335690,275,0.0,1.0,True,d462a8b01c9af5e615911fbe9c55dafc5d046dff19c185012750b8a1d6812775,False
335691,275,0.0,1.0,True,07b743e80e0e3c466dce842de5e31ddfe4c8a4248fc40ecb0a1e6299608dccb1,True
335692,275,0.007272727272727273,1.0,True,6fea92ab201e976cd7959225652ff2f0ed3cc8872d5217c32ea8db610349c28a,False
335693,184,26.852989130434782,0.6690909090909091,False,5374d6c18a6d7404ce25c1a1d8033c0e2ff049e20f98ab175c5fe572459c4f00,False
335694,275,0.0,1.0,True,ab7227b2eeacc66d87f61dac9fe63275d8d3cfc05dbce4a40efc5c794c6f0efb,False
335695,275,15.74901818181818,1.0,True,0b618c91827550c9f30f1cc95dc83eaa4240c9ee4fdf686513e5839d7cab993a,True
335696,275,0.025454545454545455,1.0,True,39de136ee058c841f4fcbdbc46819e77288b8fad79411c6c136aa912c1f26559,False
335697,275,2.7532363636363635,1.0,True,7acb58798770569af86aadca7edb3c2bc79de0646ca848bbe5dd64937e7c4b51,False
335700,275,0.0,1.0,True,eb72b1a834b6908fc5795fdfede360ead996475051abcbb9972cc8e83a02583d,False
335701,275,35.58,1.0,True,a433d9b27c1c7348332dc75e77d228566317c08ae6649b8be823e6dc19f7459e,False
335702,275,0.0,1.0,True,742fb23e54495dcf005588393a8af4864fcabd2d3fada14b5c39b22530a5335f,False
335703,275,273.7509090909091,1.0,True,6c48b750d7f858ebb13ed9ab4913148fd3525868d255563f1512222cf6d1170e,False
335704,275,52.871745454545454,1.0,True,6d50ec42e44fdab166448d2347b42f84af0086ecfda0dc1bc253a20ab20e0592,False
335705,91,13.195054945054945,0.33090909090909093,False,4cc525a1c35af626818d491a66aa387f481b8073dea083623b42c191af1dbfaa,False
335706,275,46.91,1.0,True,c48921c1eca9b28d91ed862b1f3c9f05038dca349651a0eb13495f4808a7467e,False
335710,275,74.548,1.0,True,52320eb901ef5ac5e94b0228444564fea2e51e4326ef6f1678a7019a496edc6e,False
335711,275,16.144545454545455,1.0,True,2cec29d357b1985f2c55ea8662bf769a213130e543fd681d5e0425f55ac1a8f3,False
335713,275,18.82890909090909,1.0,True,2aa0d696df209b4226943aeab5626ee95c6274dbfbdea29c2ac1467788b9d812,False
335716,275,54.31181818181818,1.0,True,92a702e276e526b25146f3f302435469e07d87f367d802c26542a5b39d784031,False
335718,275,0.0,1.0,True,eec1c064eccd2ffc5fa1c20bb77680e72069cca4f8eeeb451172342e3ac14110,False
335719,275,76.56090909090909,1.0,True,99c3d0294074ce5dcdbea756df21c51970640c27eea6d2ee9973feabe81fda0a,False
335720,275,58.05396363636364,1.0,True,7a0872f0982d03fd03a8a17334881d89dd63ee918c0e629bb3b5c4077bdcbb9a,False
335721,275,3.526618181818182,1.0,True,ecc5ed1b11a104a438ab76f8d71bca9c0011956c4b8e4c646511576213d82e98,False
335723,275,194.74498181818183,1.0,True,15a74861681eb802a85f0a186dde25e20219ab22c0303ea58a550da7669dd81c,True
335724,275,122.07403636363637,1.0,True,63365119fa7e1104422a3130b20fe0544da08baafe277816b2550d6189670cb1,False
335725,275,37.35909090909091,1.0,True,bbb54843731e000b0c40be462aba9204df7efa79c5987a6dcf4d5da368730074,False
335726,275,38.20738181818182,1.0,True,8cd2d93c0bb4b681bb19fa23fd0974bba9c41caebbb0aeb9f4057c4462a6eb64,False
335727,275,0.12090909090909091,1.0,True,4c194de57e492a6b045cdda6ba2a44611a3fbce441bbec32069f0e984c19f85d,False
335730,275,0.8008,1.0,True,2dca7ff1e47fea9c9085f097d50cc1f630c7bafb40f98d45c2158cf184a09659,False
335732,275,0.6245454545454545,1.0,True,3862b3ea4370dd7dac768dab9c9298e9ecdae60b759c10598c076ad192bb5a0f,False
335734,275,193.10363636363635,1.0,True,9b36bf9fbe2b058a8f9df7d3946ba8c32cf6b45ca9e5eceb4d02f307621412ab,False
335735,275,78.95181818181818,1.0,True,2e279108ffaec14c7e31645282cbcd909f1d5b35f7f291aa6ad8c08785022e48,False
335737,275,22.792872727272727,1.0,True,c5f37a6476162532f1fb3547f85614d4e61ff6a327a26d12227e19ad406152e7,False
335738,275,123.23236363636364,1.0,True,c31ee31c2b6c31db6295c02b116826246959165f5023c56885f0cc0a2dc7b1b8,False
335739,275,44.97090909090909,1.0,True,41b573d110b46497b592ffe35c2922bd053106727ac6e81cf880b6f5a1af0773,False
335742,275,6.975090909090909,1.0,True,9d3a38261828e218469c80d7c88c4abfe55d607e11e1311f10d00ef9b58e7dfb,False
335744,184,186.8665760869565,0.6690909090909091,False,2908d1f0e95f854cb700b545a84dd915093c16812cdb158c2bda60e2e5d5588b,False
335746,275,126.25909090909092,1.0,True,1755a4ffc49e83f37f3014b445d37bc2b649410ee03516290a52a6bdc020d74e,False
335747,275,6.32,1.0,True,b1275e84c43282d6f7ed20c384d5772b8d823ae4abfdef652ba50152f862f6e2,False
335748,275,110.82887272727272,1.0,True,dda55280a4fc9994587bcec5a7343e278f95192d64e02072e6218adb193478a4,False
335750,275,0.0,1.0,True,15cc46b6c96546e696e4c62436ddcadd04ceb9a3c31e3eef6eb7361b4357919d,True
335751,275,124.1821090909091,1.0,True,113de48bd4a273e847276dfdd3835c8755091ff493871d6b41aa783c332c0c2a,True
335752,275,0.0,1.0,True,eefa858ac271f6f544b8dcf2dec422ce56ea0654e8c839815d4a150388e32307,False
335753,275,115.88883636363636,1.0,True,c13c01f7479b179a3978068008578beb8b504f34279b82e9845fd4a1f2bc56e3,False
335755,275,0.0,1.0,True,bafcf07156128cbb867f5f77d21989d427616816436e06ec3b867de768111c12,False
335756,275,0.0,1.0,True,b96ea73161793654dcea51c5a5f90ca46086516b69a29bbc4a533aae8ac37231,False
335757,275,0.0,1.0,True,423c789228b19103722f7c347979d154b8688c60578e013700cced5d70116096,False
335758,275,80.72909090909091,1.0,True,77f86407573d5825947addf7f2e2418a7ee188c0a386dcbd46d5ee2e89cf92c0,False
335759,275,5.863854545454545,1.0,True,bdb45872733a28e3e5f36df82e773e9b7ddc1073bf2febb6e3dbeabad0e634fd,False
335760,275,27.945454545454545,1.0,True,fe8c63a1717803055c539aaf95483051ae04b3e677612c087fa48bcfc7d3e429,False
335761,275,15.16,1.0,True,eefc6157d471b176c8f2c7b5bc16eb66583a9487a0afcb8d5d21c47e799330b7,False
335762,275,28.286363636363635,1.0,True,002e865abfc69820a48ec26197d91936fc29c3b4686f0f5b12e72958a252c8d8,True
335763,275,73.7136,1.0,True,101717262a5712173cd9b04df2aa42be107ecc2979c3c4a8ba1bdbb5c11d9f41,True
335764,275,9.203854545454545,1.0,True,ecec2f566d94de6c590e1fc865b21baab18e4b2d5d9bf6994d216b8a2405c125,False
335765,275,16.85090909090909,1.0,True,ed3e9b4b3f7a6d56659d62d2239bcc75da08325c7fa7ac6e51fa6bb99e6f6c28,False
335766,275,0.0,1.0,True,6ac5bba94c7a3e24c1bacea3ed10c8943be8ada972b3821bb12d1d7f6b8f3349,False
335767,275,45.01792727272727,1.0,True,98dd799d7518b2df5445d1980adf35d63e49ba2edc44189ba624dbb22688a6a9,False
335768,275,7.494727272727274,1.0,True,745e18fb35824f843802d473ca813a8e29e538c20d2d283d12e051def037cd40,False
335769,275,1.1385454545454545,1.0,True,579257bb9f0a2cb02122b07e34d1c92a6d73b019dea08389e7b0be263c7dd5ef,False
335770,275,15.372727272727273,1.0,True,76cb2f8c454fc4b808ca03a08e731d12c0c01fdd09d7016be13eb56584cfc938,False
335771,275,18.663636363636364,1.0,True,35f7c6df55bc7c7cfb886a924e4b3a23bf249e1a09df7e8d5aa54b13a8bd39e1,False
335772,275,449.54927272727275,1.0,True,079c556513c7ec4ecc55c94cbcde1a529103ed66510986a4e0d0c88714c402b5,True
335774,275,28.46781818181818,1.0,True,214d2f2b48c68a13808e24f1eb97f0933cc8d4edb9d8cf57676d36fec080c0d2,False
335775,275,147.29956363636362,1.0,True,b325183ce9d0bd49c1050012128c10dfcd9c3ee9150488ea0fb469f206818b1e,False
335777,275,36.32414545454545,1.0,True,b9e8b07c1e0d96fa271d559ef6271b8b22c747db237d415a91de9e289968256c,False
335778,275,74.08345454545454,1.0,True,7457953f9f3f1545f5d0805753f4fa4bbf898827cdb0af23e0cdec9a735d59e1,False
335780,275,26.088254545454543,1.0,True,73a3e43d002fc075115f2b51d404e889c6a87942257a72f9b7be3b0c0f06238b,False
335782,275,28.5612,1.0,True,1376fa910614ef32dcc701841a6fda90dc2a9bf225daaee44a8da086cc55c518,True
335784,275,3.7671636363636365,1.0,True,1b67d510a4b982ac8095c2ac87abfc6a88a210f4b908db73238024ac766fba00,False
335785,275,0.0,1.0,True,c7faf15c7472e6d4a9b7da8dd7642cf70044a89305089fb3226a2ddc33930c87,False
335786,275,61.59541818181819,1.0,True,f6d1b09264506871bf2a1a1ceb84bd2b11d444af39c37307fdd0b0c735f4f4c5,False
335787,275,159.3965818181818,1.0,True,54624615a530672dcbbd66cd890cbb9d089d28189281690bc0a252fc9dd8a3e6,False
335788,275,162.55207272727273,1.0,True,9b24d2a0ebc2f720ac7c86cdcdf820f3fac0d7dcb49e7630219dd38bea98bbd0,False
335789,275,13.260218181818182,1.0,True,8a810768cd3137966c2f9dd731442714df5929ab241d409e28d2dbf6fa940b18,False
335790,275,0.0,1.0,True,ea98b7b73461d3547988380d0b85386a91208c6c75df5acbdc5903657bb45b75,False
335791,275,691.2918181818181,1.0,True,459c397d5812821421318ec1f4b3a68140211e9dd2b7b8b4c9b2e024f182c748,False
335792,275,43.124545454545455,1.0,True,715439abc2ba6759edb0e7cdadb0d0739e35322e9a0ee2d372b02c9e29edc34f,False
335793,275,0.0,1.0,True,46c8e75657f458fdb9b151c23828d19b3216fc93150f3ec892a69332fe807762,False
335794,275,84.72636363636363,1.0,True,838e69d17b9466773f06f40fdcb31b5acdb749372bbf81df5b50ca45ad42db04,False
335795,275,72.51410909090909,1.0,True,4f419489c344b2c16ddacce8da58ea178c196e25c9ae4e939e771367b91975f2,False
335796,275,130.7674181818182,1.0,True,d6ee33b743ff16c0d40457d7a518053511eed0a1946188807b1a16cfb26b72c6,False
335797,275,17.562727272727273,1.0,True,4b9c1f2b5c29f85ba977c6f52f0699831abb7a2c22580da02e9364a9bc6886a0,False
335798,275,241.04003636363635,1.0,True,a0cf8aadc4af1444e7e1328f772644e7c1839fae1262fc3777293f221c1eea4d,False
335799,275,154.87996363636364,1.0,True,38fb912e4a9aa1a8f08ec5903924ef5eee81732aab6d5ee35f51264252a11c5b,False
335800,275,0.4218181818181818,1.0,True,fb666b94c347197ed26dfd76a13dcbf2ef074ae7b225557a888f6722146a79a0,False
335801,275,154.18752727272727,1.0,True,195b0b272afffcdf060c56212c2eb14e57e24696a11563bf92950a73c0d61f67,False
335802,275,41.17447272727273,1.0,True,fc792bcc5653d8a4c139fb331fa1dd2bbba65299c0151eb4ba7d12abe2108ca7,False
335803,275,17.864618181818184,1.0,True,6b2ed4dbcb030f6827f89aea5804678fe61abce2005800e30e3fdf4570ce58b0,False
335804,275,77.29272727272728,1.0,True,2616827076f17e6f3c9e8c91f6bb0e1e083272126be4f592c35c0a7a899d69bd,False
335805,275,93.94389090909091,1.0,True,df2c6e0238e6b7078e78457ea1bae53f36c4cfc65300363a8b4d3249f33adf4b,False
335806,275,151.16076363636364,1.0,True,fad53d2951c2c4833db5d9c7812eae243da4a7cb89fac2469b006b75d9e155c4,False
335808,275,100.05636363636364,1.0,True,9c9443be25663f69ffbb97e3db06986a603b4888d48f05d1b24753f6e447cf72,False
335809,275,33.94490909090909,1.0,True,0f786fe16b5af40847f9866266c4ad931b381f009c4dd3100a7698c3bd96c110,True
335810,275,36.179309090909086,1.0,True,17de09c9527070e0912d87bcef1f018bd3003510183944b89ae6a0a6755d3916,False
335811,275,427.0847636363636,1.0,True,ab9d1fac49e036b62c1e5ac7960f746e62c18fea08ce3a83d89e5ac53f90cb28,False
335812,275,48.95545454545454,1.0,True,b7264fe8afd567ec68e1478f1768bd4f516af64b2d42ec506e52f9e2d0843d70,False
335814,275,2.320909090909091,1.0,True,f9e63ba3c8d77e718142928a7bcdc249c00f241691c4280699954951a27e2b47,False
335815,275,11.957054545454545,1.0,True,817367f6b2225a991cf8781c61c312596f25b7de0c0259ac10d4e897f5e81df6,False
335816,275,0.0,1.0,True,7625b9ff93d170b5556e1059074a947e5b8afa32221444aacd3f7d3e15f40058,False
335817,275,225.42807272727273,1.0,True,de65d17e82253209d5982d322d5b823d7be3f14ff392280afae64c81b3aeb79c,False
335818,275,32.28636363636364,1.0,True,f4ee7730ade2bfc1d662cdf3d683243ec5f42ca15aceaad6bfb8938314972fae,False
335819,275,184.15767272727274,1.0,True,446854e341e9de797bb6624b9eed84d019410d7604e825c9323bb8f9f79d6d15,False
335820,275,108.29101818181817,1.0,True,a475fa249340bf0a05f5409280c5bd737b0136ca0d8b40302e853d691b885d07,False
335821,275,91.5308,1.0,True,437fc9ee6379a5ac4cc3f4c9da1eaac9d8ddf2cf348838efec6035fc35e2d74e,False
335823,275,0.0,1.0,True,ef4c293e918c988b15a5fb567d587c9c972eac0da995b3fcd49cb9d5e3d195e3,False
335824,275,124.10181818181819,1.0,True,e625b0a97f5ac27c4de187b48dd485fe69771ea08d35e2f3f2b5207c53cdd1b1,False
335825,275,0.0,1.0,True,cebf0811044a82ff337713ef163e1cb2b73f3baea397c623d5fe1ba5ba9493b5,False
335826,275,51.08869090909091,1.0,True,4aba70abeae7d47477e183a155a6e07383d22e02bf151893bcb23026e9e797ca,False
335827,275,0.0,1.0,True,f558ffd6fe2257c92b5e40ccebf63d5514c1df0c227a7c25f0482c474d3fae59,False
335828,275,15.975563636363635,1.0,True,22d158a48749b639eea51c6fae8ab94b634e14c42e668bbc353706e0310b55d6,False
335829,275,64.8190909090909,1.0,True,f49fd5bf98c09670e3a6b56236ee6cad7afec99ddd8f0e001124916cf87e8f4e,False
335830,275,86.48323636363637,1.0,True,d85975818ea5d97fbe62f33f08cfafed91f9eaf6c936a68296cba1ea6306ebcb,False
335831,275,1.4918181818181817,1.0,True,c4bc968a4db4d22ff32d1aecf8730bc48b475265774f5615bb3884d2eb4dd05f,False
335832,275,0.0,1.0,True,a3f644fd886bf9e0092202db3195757f4e59ab512fd7ec26a428be689bfcaaff,False
335833,275,100.22349090909091,1.0,True,37077d2cd652d174b8dd5a5bc1ef73cde670bc40d642dd2a0c9ad14497582f88,False
335834,275,52.49545454545454,1.0,True,629f85821a0a2fdb8b50dac93abe5619298c13a59878473e816aa14a70914ed5,False
335835,275,33.92789090909091,1.0,True,0da5eff7bc7b02bcb99c3fd515a59322e4559f3f48a1db49302eae44de9dcc62,True
335837,275,96.83316363636364,1.0,True,d439b1d46e17fb2584dbf9aca3443c50d6cd4888868c781fca20e0a449436197,False
335838,275,416.7878181818182,1.0,True,2bcdab014bac1cac1b7eecc7c35c7ba16e8b15d7e09e6e1a572f70cd02b3b501,False
335839,275,52.07818181818182,1.0,True,1f7ed021ff1db483d2097751792d6e61efc6dea8ad7061595821c1aea17726ca,False
335840,275,91.25083636363637,1.0,True,81a37d0dee89be1d786e05f12faba49b23b66793fca6d4631008e478facfb80f,False
335842,275,31.4216,1.0,True,0b7711a522aa3ab7270dc76185bbcfd86c4c701f3d73048e36f5bc660e8f992c,True
335843,275,90.74523636363637,1.0,True,1354388784e968ba2cb63bba69daef094f1b5f5567b8f29067fec6dc2b4f3b81,True
335844,275,8.036727272727273,1.0,True,66a6f964bbcc71a577d59a746838879ec7ac7f38ff32e0228a3f775be4669696,False
335845,275,56.23098181818182,1.0,True,e251424a29ae71621568c4960677cc52a58be9dfd4d5569fec164cf84b6b9b9c,False
335847,275,19.923636363636362,1.0,True,8fdb494c29e6f010c36025941311ebebea5dc860642c9d212bbb89bd5a91d772,False
335848,275,0.0,1.0,True,990553805cd7912be6e59e6391c049b3348682c1eb7a6d4d10e80c24172c6d5e,False
335850,275,229.05818181818182,1.0,True,1139a6ecfff4900e49013a0c6315b6660f923ce8e72a27232935e5dd6f4dd789,True
335853,275,0.0,1.0,True,4d6a1e2af36719652738f4b99a25e34ce35c3f52eec2dbad77d2ca517ca25f8b,False
335854,275,0.0,1.0,True,64ecb2cb7523b62942bc732a5c590fa87a11bdd27c28d7a8d54c72e6fb1ec35b,False
335857,275,36.099636363636364,1.0,True,a11623861177b09ffb75ae5515802848048544727f98c3549ebc45261d442ce6,False
335858,275,0.0,1.0,True,b329bd02c11ab5a9fc88d55168632d3f6416d1bd0fa599c2aff8ed8b5d26634f,False
335859,275,0.08934545454545455,1.0,True,08fa5a0365f87c46eb13e848e4b0bb328486124449d5a0e5802b938c2d870bdd,True
335860,275,7.134145454545455,1.0,True,3ae969a169cc76ab0acef585831bf5638bf5d265088c3454a07a0422ddeebcc3,False
335861,275,103.72650909090909,1.0,True,1a02f2ad8e3be3f3c76c68ed7fe95ac89d859200684564b155f2ab249b4a3340,False
335863,275,0.0,1.0,True,c136a891fce21fe6bdda8da0a984c28f216f02d3d3ff9319732e2335e58f049d,False
335865,275,0.0,1.0,True,930b3e36e1a29f5353a6058f61f43c831150a0055f2bab3ddcd40e8be3f0c382,False
335869,91,0.0,0.33090909090909093,False,afcc828451486151f25597946290606ffaa11f26edbdc1a37b876c28daf79d82,False
335870,275,10.424545454545454,1.0,True,ce4f0e80be313d102fb678f3b3779f970c79ec2ddd8499e2b516a3bcefd08e3f,False
335871,275,0.0,1.0,True,301d59860863c3aa33e793a147f8597723ae510adc098712726f5a4c01f720f9,False
335873,275,0.0,1.0,True,cc7d651b03bf596b72bad73bf784c9f14a280b0e36b210f43d27fb56e58b54c3,False
335874,275,0.0,1.0,True,197b5acf8811267d210d72e8163633be47d98e74cd8a893d5d1e2c2967d1f003,False
335876,275,28.139454545454548,1.0,True,71e1f853f7747e1a41276546e74748e0bcae35af28812422888ebcd078221826,False
335878,275,3.829090909090909,1.0,True,d07c281e40eafcf277c6b268c368b2732e8d0e9dd2ce9d68983dcac937f895a0,False
33A081,91,0.0,0.33090909090909093,False,85d3a8c17e8835775c4c630437632da77ba3a7b2ba51f84cd09a2154539cd332,False
33A246,275,42.43527272727273,1.0,True,4aabba562ea2ceb7530804e4107249441141a448e5bf6125f6e24017d2caa54b,False
